ad_id,title,company,town,opening_date,closing_date,ad_url,vacancy_details_url,poster_image_file,emails,phones,ocr_text,is_internship,tech_skills,soft_skills,skills_all
topjobs_1469447,Finance Trainee,Inventures Asia (Private) Limited,Colombo 10,2026-02-27,2026-03-03,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001469447&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001469447&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1469447.png,work@Inventures.asia,,"| : ’ ,
. poe . .
BELINCNCe REN
| 4 - . —
ie : o_ Build your career in
at ew me
raineeleax Accounting & Consultancy
aes eae Yee with industry exposure,
; Se Bw incusiry exposure
fi WHO ARE WE
Inventures Asia (Pvt} Limited is one of Sri Lanka's most diversified consultancy
aa They
consortiums. Since 2006, we have been a market leaden Business Start-up Advisory and
AoA t
Foreign Direct Investment (FDI} Consultancy, serving both local and international
VN 4 ee Va ay
investors. With a_multidisciplinary approach, we deliver strategic, compliant, and
a are Oia Naver ta i sre)
‘sustainable business solutions across multiple sectors:
OVA
(fa ‘JOB DESCRIPTION
'? Va yo
tA We are looking for dynamic and career-oriented young professionals who are interested in
building a long-term career in accounting, finance, and consultancy services. The role
offers Hands-on leaming, industry exposure and guided career development to the right
candidate with a strong educational background and a professional, pleasant personality.
(r QUALIFICATIONS
is
_ > Female candidates aged 18-25, including school leavers awaiting 2025 A/L results
> __ Basic understanding of accounting and finance principles
> Currently studying or intending to pursue a professional qualification such as
CIMA / ACCA / CA or an equivatent
> = Strong verbal and written communication skills
> Professional, positive and confident attitude
> Ability to work ina structured, client-facing environment under guidance
& SEND YOUR CY TO work@Inventures.asia before 03rd March 2026
",True,,communication,communication
topjobs_1472122,Accounts Assistant | Accounts Trainee,Global Tax Consultants Pvt Limited,Kurunegala,2026-02-23,2026-03-09,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001472122&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001472122&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1472122.png,,,"ne
WEARE \&
Nessie
| an
We are for Dynamic and creative y | an
individuals who can take up challenges : i ‘ i, .
and develop themselves as frue, a ram
pofessionals to join our team as:, \ B | rig {
Ip meee | aa tapi
[ACCOUNTS'ASSISTANT en oe
@ Part qualified of CA or Fully Qualification AAT Le ; an
@ Minimum One Year Audit Experience or Commercial Experience —_, a tied
® Ability Works in MS Office & Accounting Package Ih: P
ACCOUNTS) TRAINEE _
© Part qualified of CA or Fully Qdalification ‘hat : a <—
@ Minimum One Year Audit Experience or Commercial Experience asx... ae
© Ability Works in MS Office & fccousng mee SS
7 Le — > - ~
APPLY,NOWASN ~—
1 xlank: il. an ar
3 9 ODa MaMa Oamial.con | [6 071,696 6933] 037,783,1623
GLOBAL TAX 2 No 137, 3"" Floor, Negombo Road, Kurunegala
CONSULTANTS (PRIVATE) LIMITED {Opposite the Kurunegala AG Office)
",True,,,
topjobs_1473174,Waiter / Trainee Waiter,Paradise Road Company (Pvt) Ltd,Colombo 3,2026-02-25,2026-03-11,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001473174&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001473174&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1473174.png,,,,True,,,
topjobs_1470534,Export and Import Intern (Male),Rancrisp Marketing (Pvt) Ltd,Ja-Ela,2026-02-19,2026-03-05,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001470534&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001470534&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1470534.png,"careers@rancrisp.Ik, hr@rancrisp.Ik",070-6984211,": | I ancrisp t . Rancrisp is a trusted and well-known brand which has
\ anton . been successfully running for 45 years, having 3
wen < A processing factories with BRC, ISO quality certifications.
We are looking for. Export and Import Intern (Male
: - Candidate)
Yo sage EB Responsibilities:
ae wet aes whe ma e Assist in preparing and organizing export/import documents
er, EEE Sh such as invoices, packing lists, bills of lading, and certificates of
on SURES EN come origin. nt™
i 4 . © Support the team in verifying accuracy and completeness of
a cae documents. \\ \w
Me hea 8 we, . Support track® shipments and update status in internal
Paes ' cae 4) 4e Communicate with clients and suppliers regarding shipment
1 Bo Sy Pus status
: ha EE © Maintain data and reports
Wags gh Qualifications:
; é we ; . © Currently pursuing degree in International Business, Logistics,
, As mes sof tah Supply Chain Management,
: . ee whe 3 Bey © Basic understanding of international trade and shipping
ane a ere processes.
te Paw SENS © Familiarity with MS Office (Word, Excel, Outlook).
; vy, ny © Strong attention to detail, organized, and proactive.
aes : * Willingness to learn and take on tasks under supervision,
a BS ay a pan Do you like a challenge = Excited to be part of the
WEE NS Be solution. Then join our team.
fa yee Please email your CV indicating the post applied for in the
: “subject line with two non-related referees within 7 days of
co dae on “the advertisement to:
: See 2 S Bs 2 q careers@rancrisp.Ik
Rok Sal FOP a Fer hr@rancrisp.Ik
ae Leet cca Contact Us 070-6984211
Tear oon e www.rancrisp.|k
",True,excel,,excel
topjobs_1470164,F&B Supervisor | Waiters | Trainee Waiters,Ayla Cafe,Gampaha (Gampaha),2026-02-18,2026-03-04,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001470164&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001470164&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1470164.png,eaTcareers@aylacafe.Ik,,"Available Positions
VN tae VA
F&B Supervisor
\Waiter | Waitress
Trainee Waiter | Waitress
(No experience needed)
Send Your, CV, to:

eaTcareers@aylacafe.Ik Mt @ 074.410 8044
Be part of our story, Apply today & let’s . “=
",True,,,
topjobs_1468942,Accounts - Trainee/Assistant,Newgen Lanka Healthcare (Pvt) Ltd,Kurunegala,2026-02-16,2026-03-02,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001468942&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001468942&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1468942.png,careers@newgenlanka.com,,"NEWGEN VACANTCIBS
Lanka Healthcare Pvt Ltd
Accounts — Trainee/Assistant
5 OO
COLOMBO - 3
Accounts - Trainee
Newgen Lanka) TN
Healthcare is a Sri a Vani Ay a
pankan _ + Accounts - Assistant
pharmaceutical \ .
manufacturing AD) \Yy v
company capable of, + Registered student in CIMA, CA, ACCA, and CMA
manufacturing
inspiring array of,
‘medical products * High attention to detail and excellent analytical skills.
including General
= =
Pharmaceuticals, B- + A Committed team player with good communication skills.
lactam antibiotics &,
Biopharmaceuticals in . .
ra ""variety of dosage * Knowledge in Microsoft excel.
forms,
Applications are * Female candidates are preferred in Colombo area.
invited from self-
motivated candidates
for the above position The successful candidates would be provided with a competitive
in Colombo 34 remuneration package on par with industry standards & other fringe
iy 63 benefits.
Please apply with your detailed CV, contact numbers, address and the
names of two non-related referees to reach us within 10 days of this
advertisement.
Email: careers@newgenlanka.com
",True,excel,communication,"communication, excel"
topjobs_1473820,Trainee Business Development Manager,Phoenix Ventures (Pvt) Ltd,Colombo 3,2026-02-26,2026-03-12,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001473820&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001473820&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1473820.png,rehanap@brandix.com,,"Trainee Business Development Manager,
Phoenix Ventures (Pvt) Ltd., an Investment Holding Company, holds diverse investments in
Apparel, Plastics, Real Estate, Equity Markets, and Private Equity. As the parent company, it
oversees major entities such as the leading apparet exporter Brandix Lanka Ltd. and plastic
manufacturer Phoenix Industries Ltd.
We are Hiring \\ Wt
We are looking for a young, energetic, and ambitious individual (below 30 years) to be trained
Meee ® Let
as a Business Development Manager. This role offers excellent exposure to existing and
on Se erate On Ur
new investment ventures, with strong career growth opportunities.
Www e

Key Responsibilities:

« Follow up on existing investments

« Learn and gain exposure to current business ventures

« Assist in evaluating and participating in new investment opportunities
Requirements:

« Degree in Business Administration / Marketing / Management / Finance / Law or

related field

« Minimum / year post-qualification work experience

« Excellent English communication skills (Sinhala/Tamil will be an added advantage)

« Self-motivated and able to work independently
Interested applicants are kindly requested to forward their CV to rehanap@brandix.com
Applications close on 15th March 2026,
",True,,communication,communication
topjobs_1469484,Finance Intern (1),JKH Transportation Sector,Colombo 1,2026-02-16,2026-03-02,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000049&jc=0001469484&ec=0000000069&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000049&jc=0001469484&ec=0000000069&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1469484.png,careers@keellslogistics.com,,"< .
SYD Finance Intern
aw John Keells Logistics (Pvi} Lid a fully owned subsidiary of John Kells Holdings
BSE fh PLC, and in the business of providing seamless and efficient third-party logistics,
(= g solutions, with its state-of-the-art Logistics centers. We foster a dynamic work
= environment that values collaboration, diversity, and continuous improvement.
ee Our team is driven by a passion for delivering exceptional service to our clients,
wy Ne and we are now looking for a dedicated professional to join us as an Intern -
if a Finance.
. , ef . What you need to do ia ™
\ i : A + Assist in the month-end closure by ensuring all financial data is accurately
\ <= & qtecorded and reconciled. VV AMS
\ is ~ Actively contribute to the preparation of annual budgets, working closely with
. : eS \ various departments.”
s nt J \ «Perform detailed variance analysis to compare actual performance against
‘ v = budgeted figures.
2 ay + Participate in preparing monthly budget reconciliations.
an Ay ; + Take part in cost management efforts, helping to track, control, and optimize
\ i. : expenses across the organization.
f N\ ena, , wo ’ + Support the generation of ad-hoc reports to provide valuable insights for
"" ENT. ao aan decision-making and business strategy.
S E TN:
~— fp i. What we are looking for
. \ . y Md + Following a Bachelor's degree in Accounting or Finance or a part
i Ne b t qualification in CIMA/AGCA.
ao uy ""e253 - Excellent communication skills, ime management and analytical skills.
“* ? ~ Y « Proficiency in MS office package (Excel, Word, PowerPoint).
— . + Team player and ability to work with cross functional teams.
SWS)
se Send your resume to careers@keellslogistics.com with the
Designation as the subject.
py. ons) K LJ The John Keells Group is an equal opportunity
23 employer and we invite applications from all
ESSE oon suitably qualified individuals to join our team,
“By applying, you consent to the processing of your personal information for recruitment purposes and acknowledge the reference checks may be conducted.
",True,excel,"collaboration, communication","collaboration, communication, excel"
topjobs_1471688,Intern - Data Analytics (1),MAS Silueta,Biyagama,2026-02-20,2026-03-06,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000094&jc=0001471688&ec=0000000257&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000094&jc=0001471688&ec=0000000257&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471688.png,,,"KIGCKSTARTAYOUR CREE ER|WITHIMAS eam
Calling out all bright minds looking to gain valuable experience in the ~
eo apn | a eng fof any a ae ea.
ever evolving Apparel industry! We.are on the lookout fotinnovative: x.
thinkers to join Silueta= Biyagama as ana : a
ntern= aAn I r 6 ‘
J ter a at arytics a a,
s ” a -
mWhoWe re-Looking:For: i
‘We-are looking for proactive Undergraduates and Graduates in.Business, _
information’Systems along with strong communication and knowledge in
Power, BI to join our,team of changemakers.yaiem
YounRole. with Us: ,
As a Data‘Analytics Intern;you will contribute to UI/UX tasks using Figma, -
perform.manual and automated testing while supporting data analysis,
reporting and visualization: :
Apply now! :
Apply within,7 calendar days ofthis advert being published)
— fA ag? ’ y
‘
SS |
. \ iy coe vs
; . y
We are an equal opportunity employer and welcome all qualifying candidates to join our team of MAS professionals.
",True,"figma, power bi",communication,"communication, figma, power bi"
topjobs_1470975,Trainee Analysts / Analysts (1),KPMG Executive Search Private Limited,,2026-02-19,2026-03-05,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000343&jc=0001470975&ec=0000000458&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000343&jc=0001470975&ec=0000000458&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1470975.png,,,"as | EE.
Vacances for aN 2 eK
Intems Emre WS 0/3 A gone
4 nae Fi (/
Falnee AnalyStS/ANalySts sey
inDeal Acvisory- Transaction Services 1WAAW 1
ee <
KPMG im Sri Lanka is a member firm of a global network of professional services firms providing Auciit,
Taran! Advisory sevice The lim wos oetabichol i aS? making ihe oles Chteted
‘ecountancy Fannin SaiLanka, ain
kPa Transscion Services provides aceory suppor for mergers andacqusiions. Me services range
Tram essing Inthe formulation ofoorporet any, predeal evaluations business n=preton
planning dea! scaring, comprehensive ie aligence, post aon. ston rgretion suppor: ext
Rratages Wh over two decodes ofexpevence inacosing Si Lanka's corporis soci we Neve
advised Clients on a diverse number of sectors, on some of the largest transactions in the country, by
teearaen si cetien nemomendexee VN Ne
netttcansiieamut’ VV AY) \
* ""Driven and accountabe with aston track record fae compltion
1 Eetve team payer committed > meeting deadines
ute ond mamalns strong cient lationship
2) Font in English wth excelent ten and vrbal communication skits
*Confidentcommuniator wo engages stlanolcers and leads disossions
1 Dontveronced wit the ey te analysand inrpretThandal statements
2 errs well uncer preseure nluding working ite when reqlted
{Proicentin Microsoft tig; ling w leur anelvtel wols
 KnowiedgeoslenSUERS and 5 Lankan GAAP, including recent updtes
2 Conmited to upolding the firm's code of ettes and tustness conduct
Specie reauitoments forthe posto
Analyst:
+ Gualifed in ACCAICIMAICA. Aholder ofa Bachelor's Degree In business. or race would be an
staed aovansge,
+ Minimum 2 years of elevart experience, preferably in a reputed aut frm or ina faecal
Trainee Analst
«Be partqualfed in ACCAICIMACA.A holder ofa Bachelor's Degree In business er Hance would
pean added aovanage.
+ 1-2years af elevent experience, preferably in a reputed aut frm or na franca analysis rote in
a rentrd corporate eri
beter
+ Student of profesional qualification {ACCAICIMACCAL
‘Those who meet the spose criteria shoul forward their CVs toting the position applied fo as
TIiteme /Tramee Analsts/Atalst- Transaction Services es the suboct oe oma to
ieimenccts@tama com wie days,
Not:- There shal be comprehensive interviews. and sletion proges prior confirming on the postion
Should ou eure ay further Information ot clarfeation. Wel Feet comet he dl sadsory tear Var tbe
mai ates provided ove,
‘0 ap oafons wi be tested wth the strictest confidently. We wil conespond ety with appeans stot
‘ieilonmneviene
By string your Cutout Via (you grant KG arent pens yur peer data merment
Bee enon Seta your annios et beset your emilee suey roa repens a
Tans ine sonal navasaat ste Farearreneeeitureetensegetng sem procesing ston and
teurfum’ pleas cond ar Priva Nate wrtanc ae miperkpe cones tsspincor a
2057» Smton pomp els rabmr fh PG yo opitonf npere ee h
Se tana gl ray gee pe
",True,,communication,communication
topjobs_1470719,Intern - Employee Relations (1),Trischel Fabric Private Limited,,2026-02-19,2026-03-05,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000094&jc=0001470719&ec=0000000427&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000094&jc=0001470719&ec=0000000427&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1470719.jpg,,,"CHANGE IS COURAGE: ae
Ue 7 BEST PACIFIC AAMAS]
em Seentae—et aaet ll.
INTERN - EMPLOYEE RELATIONS
We are seeking 4 detail-oriented and proactive Employee Relations Intern to join our team. This role will support the Human Resources team in
fostering positive employee relations, ensuring Compliance with Company policies, and creating a productive work environment.. The role.
involves managing employee grievances, supporting engagement initiatives, and promoting a culture of mutual respect and collaboration,
Trischel Fabric; a leading synthetic fabric manufacturer in South Asian region and a joint venture between MAS Holdings (Private) Limited,
Sri Lanka and Best Pacific International Holdings Limited, China.
Key Responsibilities:
e Assist in planning and implementing employee engagement initiatives and events ta boost morale and teamwork.
© ‘Support activities promoting diversity, inclusion, and company culture, ey \ \N
e Serve as 4 first point of contact for employee concerns and escalate issues ‘as‘needed. .
ee N ey e
® Assist in resolving employee grievances in iné with company policies and labor laws.
® Maintain accurate and confidential empltyee rebords, ensuring compliance with internal and externa! requirements.
° ‘Support HR audits and maintain up-to-date documentation of. employee relations activities: coe “ ao .
¢ Communicate company policies and procedures effectively to employees, . oe . a - ~ eee ,
‘Support management in implementing and enforcing workplace policies: oa i cos : “ os -
® Collaborate with HR leaders to address employee performance issues and misconduct. ‘ , , - . . |
® Assist in conducting disciplinary actions, including issuing notices and maintaining reports: . | o .
* Prepare regular reports on employee relations metrics and suggest areas for improvement, : Le :
® Conduct surveys and collect employee feedback to recommend enhancements to workplace practices. ; . l ;
, Qualification and Experience: , . 7 uo . o mo a |
e Currently pursuing a diploma or bachelor's degree in Human Resources; Business Administration, or,a.related field in HR or employee rela~
tions is preferred. ~ . . . .
e Strong interpersonal and communication skills: .
® = Ability to maintain confidentiality and handle sensitive situations professionally. . ‘ . .
® Basic understanding of labor laws and HR policies. . / : :
® Proficiency in MS Office (Word, Excel, PowerPoint). : . ‘ |
| | :
Po Ve ane an equal opportunity employer and welcome a
oe i x
",True,excel,"collaboration, communication, teamwork","collaboration, communication, excel, teamwork"
topjobs_1468796,Intern - Production (Dankotuwa) (1),Hemas Holdings PLC,,2026-02-14,2026-02-28,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000038&jc=0001468796&ec=0000000038&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000038&jc=0001468796&ec=0000000038&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1468796.jpg,careers.consumer@hemas.com,,"| oO re) |
(INTERNE P RODUCTION (DANKOTUWA))
YOU WILL,
* Assist in designing and developing new mechanical components and
production systems.
* Collaborate with engineering teams to analyze and enhance existing
machinery for improved errceng\ 8) ra} \\ Ws
; Tr NINA be
¢ Support the inst5llation‘and testing of newly designed equipment on
wo VAL) Le
production lines.
¢ Work closely with the quality team to enhance first-time quality by
optimizing production capabilities.
* Contribute to TPM projects to achieve production goals,
¢ Develop worksheets and oversee cost-saving initiatives.
¢ Initiate and implement Kaizen projects for’ problem-solving and
innovative solutions.
ARE YOU ?
, f
¢ Undergraduate in Engineering (Mechanical, Production, Chemical, or
Industrial Engineering).
¢ Proficient in Power BI, CAD software, MS Excel, and other MS
applications.
« Self-motivated and capable. of working independently with minima!
supervision,
* A strategic thinker with a problem-solving mindset,
¢ Excellent communicator with strong interpersonal skills.
careers.consumer@hemas.com
Come, Grow With Us
Fi .
| NCD PoweRup
",True,"excel, power bi",problem solving,"excel, power bi, problem solving"
topjobs_1463709,Trainee | Executive | Senior Executive - Audit | Tax | Account,Nikro Management Services,Seeduwa,2026-02-27,2026-03-05,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001463709&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001463709&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1463709.png,,,"WE ARE IRIN BRS
We are a professional services firm specializing in! Ce y Ne ~ ‘ a? SS = Se
Audit, Tax, and Advisory. With a strong focus on a Per Fy ne \ | , é oS
quality, integrity, and client success, we provide TZN Pi yy “
value-driven solutions while fostering a culture of ICN N y Os
learning, growth, and teamwork. . «di \2h TAN oS y

OPEN POSITIONS Cia 7 oN
* Audit Trainee ¢ Tax Executive ; irseee VA a? ’
¢ tax Trainee e Audit Senior Executive res ~{. \\ CL AW A
« Accounts Trainee * Tax SeniorExecutive °: 4 pr \) u >
« Audit Executive * Accounts Senior Executive \\e =i | ) a a |
« Accounts Executive(y\ \ \\\) 8 2d ;
C) POUALIEIGATION SayREOUIREMEN TS fk ‘ ,

TRAINEE - AUDIT / TAX /ACCOUNT ‘A i SEETTT

we oe ‘

* Student of CA/AAT or equivalent ist Bet

_lifee

¢ Knowledge of computer literacy will be an » We TH
me VEEP Oo.

added advantage irrsess

e A team player with positive mindset ( ee fin

* Applicant with proximity to seeduwa (Kadana , .

Ja -ela , Katunayake , Negombo ) is preferred

EXECUTIVE-TAX/AUDIT/ACCOUNT  SENIOREXECUTIVE - TAK /

¢ CA Part-Qualified / AAT or equivalent AUDIT / ACCOUNT

¢ 2-3 years of experience in international ¢ CA Part-Qualified / AAT or equivalent

audit firm ¢ 3-5 years or more of relevant experience

* Knowledge of computers and accounting in international audit firm

software. ¢ Knowledge of computers and accounting

* A team player with positive mindset software .

+ Applicant with proximity to Seeduwa « A team player with positive mindset
( Kadana , Ja -ela , Katunayake , Negombo ) ¢ Applicant with proximity to Seeduwa

is preferred ( Kadana , Ja -ela, Katunayake , Negombo )

is preferred .
) ELS ATRL STEIN)
",True,c,teamwork,"c, teamwork"
topjobs_1474003,Intern - Civil (Colombo) (1),JKH Property Group,,2026-02-27,2026-03-06,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000049&jc=0001474003&ec=0000000312&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000049&jc=0001474003&ec=0000000312&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1474003.jpg,,,"Graduatt 2
raduating soon:
m al
Engineerineanterns!
. b 2 2 ee : Wr Bo Ty aR rere yf
dm AN NBS) Ni SG Neer ESP |e
von a. tT een Vi NA ee, OS ITN es. ; Se oa |
GOW? WW Men heer Kes. Se ea PS el
John Keells Properties is looking for dynamic individuals to take on the
challenge of building high-rise buildings with modern technology and
cutting-edge designs!
Are you up for it?
Gyewaroe Gil, Mechanical and Glactical Gngiheaiihng aeiar eno tik yew Here whet
ii{takes¥forwardjyourresumetolhr:ikp@keellsrcom'
JOHN KEELLS y Ns John Keells Group Is an equal opportunity
4 PROPERTIES y O KH employer and wens appar fra
",True,,,
topjobs_1471981,Intern - Business Development (1),Hirdaramani,,2026-02-23,2026-03-02,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000064&jc=0001471981&ec=0000000071&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000064&jc=0001471981&ec=0000000071&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471981.png,,,"l Elevate YORE Gageer
te, . 1
WitheZenitherinsugance!
Noinavibrant¥growth-driven culture thatvalues flexibility! |
expertisevand premium perks’
Be part ofa team that sets industry,standards fonspeed Vagility 3am
TNVERIN - BUGUINGESS SEYVELOPMENT ' h
‘ md
i \\
KEY TASKS Al il dj-
dy ¢ Me a
eRSuUpport:basic.client;coordination N P° & )
and follow-ups: undegsupervision' \’ WEN i
Ni
fed Maintain’and update,account ~ ak
recordsvand assistwwith’simple | (S) Ws
feAVWorkiclosely,with:seniogteam YA b lh Z =
memberscooainpractical exposure We oe, » [ama
A a, aay aaa nap x Oo BA lamina oa
and actively support days to-day, yj Zl= t=
accountumanagementactivitioss 7 (eit wad
BRING YOUR EXPERTISE an cs) rips) 43 ,
The ideal candidate has completed A/Ls aM i A aK YY. Nah
and is well-organized and detail= ‘ef MZ 2
oriented*with strong communication t ay i So
and multitasking skills!Proficiency,in XG - “ gt
\ “phot aes
— e, x tay? ua sk
will be considered an.added advantages aMNG: a-
SendusyoumCvygto; ae a2
careers@zenithinsurance.|kK
",True,,communication,communication
